,id,anchor,target,context,score,input
3434,187b8f7181e3c44e,biomimetic,biomimetics architecture,B25,0.0,biomimetic
3435,239e1fba20bb0421,biomimetic,biomimicry,B25,0.75,biomimetic
3436,6a9d948b35e21b6b,biomimetic,bionic,B25,0.5,biomimetic
3437,d3c271a5cf7cfadb,biomimetic,cleaning device,B25,0.0,biomimetic
3438,33332eaf1adde74a,biomimetic,desired joint,B25,0.25,biomimetic
3439,bc39f17083f09d80,biomimetic,desired muscle,B25,0.25,biomimetic
3440,2de1dae4e1dd09d2,biomimetic,desk robot,B25,0.0,biomimetic
3441,ee7d71902430abe9,biomimetic,emulation of the models,B25,0.75,biomimetic
3442,bf46fb2d42bab59f,biomimetic,emulation of the systems,B25,0.75,biomimetic
3443,5228c50fa2145fd9,biomimetic,examination process,B25,0.5,biomimetic
3444,e52a93d0d0114b21,biomimetic,handle body,B25,0.25,biomimetic
3445,466561a3e49ea2ec,biomimetic,joint,B25,0.25,biomimetic
3446,5e693f899b309d7c,biomimetic,motorized hammer,B25,0.25,biomimetic
3447,1801c80d6be336a3,biomimetic,moveable jaw,B25,0.25,biomimetic
3448,4692ee2ebe452ba2,biomimetic,percussive rock drill striker,B25,0.25,biomimetic
3449,7552317e3529c484,biomimetic,polar compounds,B25,0.0,biomimetic
3450,6f9e617c39428751,biomimetic,prosthetic,B25,0.5,biomimetic
3451,fa161a6a415b55de,biomimetic,respective joint,B25,0.25,biomimetic
3452,49ece8a7356d5d01,biomimetic,respective muscle,B25,0.25,biomimetic
3453,b47d19dece69314e,biomimetic,spanner,B25,0.25,biomimetic
3454,2e15571667b95b5a,biomimetic,artificial mechanisms,C07,0.25,biomimetic
3455,da14cf066d0767a9,biomimetic,bio inspired,C07,0.25,biomimetic
3456,430675af10713f84,biomimetic,bioengineered,C07,0.25,biomimetic
3457,54178b6c0009bbe3,biomimetic,biological,C07,0.25,biomimetic
3458,e18e04feafed99b7,biomimetic,biological mechanisms,C07,0.25,biomimetic
3459,d619285bb89e7702,biomimetic,biological substances mimicry,C07,0.5,biomimetic
3460,f678f7c1d208ea38,biomimetic,biomimetic conditions,C07,0.5,biomimetic
3461,fcc8262391872703,biomimetic,biomimetic drug delivery,C07,0.5,biomimetic
3462,679c50c824a07f97,biomimetic,biomimetic synthesis,C07,0.5,biomimetic
3463,cdcfdfb5464293e5,biomimetic,biomimicry,C07,0.75,biomimetic
3464,53849da13c442359,biomimetic,bionics,C07,0.5,biomimetic
3465,e3719e6e8b81d65f,biomimetic,functional,C07,0.0,biomimetic
3466,66bd01d15a972f87,biomimetic,hybrid,C07,0.0,biomimetic
3467,28a391396e23ac19,biomimetic,machine learning,C07,0.0,biomimetic
3468,daca621713e29aa4,biomimetic,machine store,C07,0.0,biomimetic
3469,f935e914bbfee5cf,biomimetic,machines mimicking biology,C07,0.5,biomimetic
3470,8dc34c4b90ca9780,biomimetic,mimicry artist,C07,0.0,biomimetic
3471,bfe523ed181c409f,biomimetic,natural environment,C07,0.0,biomimetic
3472,ca04f41dc724558d,biomimetic,natural process mimicry,C07,0.5,biomimetic
3473,f8dfce93100926e2,biomimetic,promoting,C07,0.0,biomimetic
3474,ee9423f7d2a44164,biomimetic,repurposing,C07,0.0,biomimetic
3475,aa874ebb0486968c,biomimetic,selective,C07,0.0,biomimetic
3476,2cfcf829773b21f5,biomimetic,self treatment,C07,0.0,biomimetic
3477,22eb52d987ef0d06,biomimetic,synthetic systems,C07,0.25,biomimetic
3478,8a933678c68af954,block selection signal,anti fuse elements,B41,0.25,block selection signal
3479,8df3ebf54457a74d,block selection signal,block address,B41,0.5,block selection signal
3480,fb2fc2744b9172c6,block selection signal,block control,B41,0.5,block selection signal
3481,49f6834cc47a3c2f,block selection signal,block control signal,B41,0.75,block selection signal
3482,a8d4e184472bb495,block selection signal,block in heart valve,B41,0.0,block selection signal
3483,6cab9b1a93907dbd,block selection signal,block select signal,B41,1.0,block selection signal
3484,bde0cbae32803044,block selection signal,block selection,B41,0.5,block selection signal
3485,37e736b44aafaa94,block selection signal,block selection circuit,B41,0.5,block selection signal
3486,212cb28215c2db5e,block selection signal,block selection indication,B41,0.75,block selection signal
3487,688f63d13b0cfa77,block selection signal,block selection signal,B41,1.0,block selection signal
3488,75a2cc3806f7359e,block selection signal,block selection system,B41,0.5,block selection signal
3489,91dcde12338a71b8,block selection signal,block selection waves,B41,0.75,block selection signal
3490,0c7983632b712630,block selection signal,block signal,B41,0.5,block selection signal
3491,278b11538b246426,block selection signal,block system of hybrid seed production,B41,0.0,block selection signal
3492,e649d8c6b2355f78,block selection signal,control address,B41,0.25,block selection signal
3493,8773b38ddc7699d6,block selection signal,control line,B41,0.25,block selection signal
3494,4a70e9b9c289333c,block selection signal,control signal,B41,0.25,block selection signal
3495,bde4a30362c83c2a,block selection signal,control terminal,B41,0.25,block selection signal
3496,7a5c1a9a808f42e8,block selection signal,crown grinding embossing machine,B41,0.25,block selection signal
3497,35e3fbcc968b961d,block selection signal,logic integrated circuit,B41,0.25,block selection signal
3498,bc2789250f8c06dd,block selection signal,matrix inkjet printer,B41,0.25,block selection signal
3499,8620cefff0deb8d1,block selection signal,member selection,B41,0.0,block selection signal
3500,ed725bf9a9e28539,block selection signal,memory block selection,B41,0.5,block selection signal
3501,db81d8525caff2e0,block selection signal,object identification marking method,B41,0.25,block selection signal
3502,86d1df6d66b9b966,block selection signal,obstruct selection signal,B41,0.75,block selection signal
3503,5015bd155724a75a,block selection signal,obstruct signals,B41,0.5,block selection signal
3504,95c59b9bfb137d58,block selection signal,output of the capacitor,B41,0.25,block selection signal
3505,cd86268fad66442e,block selection signal,output of the signal,B41,0.25,block selection signal
3506,2482557f9b7b9924,block selection signal,output signal,B41,0.25,block selection signal
3507,5be2bb5be8d32dea,block selection signal,railway signal,B41,0.0,block selection signal
3508,bd1db03a2c8a821a,block selection signal,road block,B41,0.0,block selection signal
3509,a9e2a3d93f98fff2,block selection signal,scanning control signal,B41,0.25,block selection signal
3510,874349959485a172,block selection signal,scanning line,B41,0.25,block selection signal
3511,00ef89dd05b58dac,block selection signal,scanning selection signal,B41,0.25,block selection signal
3512,1a298759c24ed812,block selection signal,scanning signal,B41,0.25,block selection signal
3513,b0e7a6d3c2f6ad61,block selection signal,selection block,B41,0.5,block selection signal
3514,0db12f8258845b16,block selection signal,selection sort algorithm,B41,0.0,block selection signal
3515,a00f4c9ab474277d,block selection signal,signal of the capacitor,B41,0.25,block selection signal
3516,83e083182b8e69f8,block selection signal,signal of the signal,B41,0.25,block selection signal
3517,71da3541b0a525c8,block selection signal,three dimensional printing,B41,0.25,block selection signal
3518,2e11d6b7bb3ba449,blooming drains,active pixel sensor,H01,0.5,blooming drains
3519,41fcdbcffcc4ad4c,blooming drains,anti blooming drain,H01,0.25,blooming drains
3520,d8b4aa5718723c27,blooming drains,anti blooming structure,H01,0.25,blooming drains
3521,3baf68803ad02710,blooming drains,anti blooming transistor,H01,0.25,blooming drains
3522,bf918c5998a6aa86,blooming drains,blooming,H01,0.5,blooming drains
3523,fe77ab62a5548c96,blooming drains,blooming barrier region,H01,0.75,blooming drains
3524,7acef8a238884037,blooming drains,blooming drain region,H01,0.75,blooming drains
3525,51fc8ef36ea24cd2,blooming drains,blooming flower,H01,0.0,blooming drains
3526,e48a8a083918229a,blooming drains,blooming flowers,H01,0.0,blooming drains
3527,e09a45094ea63537,blooming drains,blooming high dopped region,H01,0.5,blooming drains
3528,351f3c40f20e7b8b,blooming drains,blooming season,H01,0.0,blooming drains
3529,2bd79689d80cb5af,blooming drains,blooming structure,H01,0.5,blooming drains
3530,3cc5239335226dc2,blooming drains,blooming taxonomy,H01,0.0,blooming drains
3531,e1b95360342a95c3,blooming drains,blooming tea,H01,0.0,blooming drains
3532,691d237c26f7918a,blooming drains,blooming transistor,H01,0.5,blooming drains
3533,19e955db4c0c2f31,blooming drains,cmos imaging device,H01,0.5,blooming drains
3534,9596b1664a271ff8,blooming drains,gate valve,H01,0.0,blooming drains
3535,386048e76369ab8a,blooming drains,gate vector,H01,0.0,blooming drains
3536,af9fcfcd014ac27d,blooming drains,image sensor array,H01,0.5,blooming drains
3537,7e06813c1ab70b6a,blooming drains,readout circuits,H01,0.25,blooming drains
3538,188a2b2666f40025,blooming drains,sensor cell,H01,0.25,blooming drains
3539,c08b94171dafe2ff,blooming drains,source drain extensions,H01,0.25,blooming drains
3540,6a8963b58acc567c,blooming drains,type barrier layer,H01,0.25,blooming drains
3541,e388dcc0d9e24ae5,blooming drains,undepleted region,H01,0.5,blooming drains
3542,ac3770d08940d927,blooming drains,anti blooming gates,H04,0.25,blooming drains
3543,20ec01171b022a8e,blooming drains,anti blooming structure,H04,0.25,blooming drains
3544,53897ad418dd7222,blooming drains,anti blooming transistor,H04,0.25,blooming drains
3545,9141113678afbcf8,blooming drains,blood drains,H04,0.0,blooming drains
3546,9a5671fdab45f25b,blooming drains,blooming,H04,0.0,blooming drains
3547,3ee00ad21e6307a6,blooming drains,blooming barrier region,H04,0.75,blooming drains
3548,4f759f9063e94f40,blooming drains,blooming barriers,H04,0.75,blooming drains
3549,d49c517bd7a46469,blooming drains,blooming drain region,H04,0.75,blooming drains
3550,3edefdfb24283fe8,blooming drains,blooming flower,H04,0.0,blooming drains
3551,907e3816ceed06f9,blooming drains,blooming high doped region,H04,0.5,blooming drains
3552,b3f157e44588663d,blooming drains,blooming pink flowers,H04,0.0,blooming drains
3553,3cd14338c9976027,blooming drains,blooming season,H04,0.0,blooming drains
3554,592ce7eeb02f253a,blooming drains,blooming transistor,H04,0.5,blooming drains
3555,6da1c865d2fe2f5c,blooming drains,charge coupled device multiplexer,H04,0.5,blooming drains
3556,de52e49ab8a0d393,blooming drains,digital blooming drains,H04,0.5,blooming drains
3557,b06fe30863079d94,blooming drains,directing excess charge,H04,0.25,blooming drains
3558,caff7f07125375bf,blooming drains,gate valve,H04,0.0,blooming drains
3559,e50e9407db006bb2,blooming drains,gate vector,H04,0.0,blooming drains
3560,73c132f3bf1e86cb,blooming drains,lateral blooming drains,H04,0.5,blooming drains
3561,a45199e1d8eabc8e,blooming drains,preventing blooming,H04,0.25,blooming drains
3562,ad322eba1991a0de,blooming drains,source drain extensions,H04,0.25,blooming drains
3563,7564d80857d4c0a0,blooming drains,type barrier layer,H04,0.25,blooming drains
3564,26a9366bd9e70b05,blooming drains,undepleted region,H04,0.5,blooming drains
3565,a3625b389bbbed5a,blooming drains,waste water drains,H04,0.0,blooming drains
3566,bcac2a92fea6480b,board id,black board,G01,0.0,board id
3567,7d326b0b7d59ca5a,board id,board cover,G01,0.0,board id
3568,d257bb1ce5b8dc38,board id,board id of the board,G01,0.75,board id
3569,a3ef915a1c20c6cf,board id,board identity,G01,0.75,board id
3570,93c997b032908535,board id,board number,G01,0.75,board id
3571,defb26a915210a3f,board id,board sheet,G01,0.0,board id
3572,d71ee59bfb53690b,board id,data,G01,0.5,board id
3573,341150d5bff66233,board id,id,G01,0.25,board id
3574,48de9155b96741f3,board id,identical board id,G01,0.75,board id
3575,61274a04f7916eac,board id,image,G01,0.5,board id
3576,2588ae684bc25508,board id,indicate,G01,0.25,board id
3577,adbeb54dda59672a,board id,inspection target board,G01,0.5,board id
3578,0d769aae7b6c384d,board id,main thickness image,G01,0.5,board id
3579,2adab5fc0630371c,board id,notice,G01,0.25,board id
3580,693b60c4ea2c5590,board id,panel edge,G01,0.0,board id
3581,53734e5d75cc5c8c,board id,panel id,G01,0.75,board id
3582,3bacb3ad4ad1596f,board id,panel number,G01,0.75,board id
3583,9ef4efaaa4245758,board id,registered id,G01,0.5,board id
3584,ea5b46367e01fce2,board id,skate board,G01,0.0,board id
3585,6cdbd42e14ed976b,board id,sub thickness image,G01,0.5,board id
3586,5e793b4a55aff3f1,board id,thickness image,G01,0.5,board id
3587,3774cce1f37e7d4b,board id,thickness superimposed image,G01,0.0,board id
3588,89941044744809a6,board id,time series graph,G01,0.75,board id
3589,c10d946155d6e03d,board id,unidentified material handling,G01,0.25,board id
3590,c322ee2db2cf1215,board id,unidentified objects,G01,0.25,board id
3591,bdefaf3d7a7307a3,board id,unknown parameters,G01,0.25,board id
3592,49daf25f090c7981,board id,user id,G01,0.0,board id
3593,8cc70ad5f197e7d9,board id,address,G06,0.5,board id
3594,369b1496f3ca50c1,board id,board,G06,0.5,board id
3595,724f5941b3c79acc,board id,blackboard,H05,0.0,board id
3596,f07392017d66a488,board id,board,H05,0.5,board id
3597,73460a296cc7e0ac,board id,board component,H05,0.5,board id
3598,1d201bb0c1255340,board id,board games,H05,0.0,board id
3599,9f7c67b91023acc9,board id,board identification,H05,0.75,board id
3600,c626126b3d79487c,board id,board image,H05,0.5,board id
3601,44710305fe8635f9,board id,board information,H05,0.75,board id
3602,97c831f4a5943523,board id,board serial number,H05,0.5,board id
3603,a3e1d86c110fd854,board id,chip ids,H05,0.25,board id
3604,a4db12ad41998ade,board id,college id,H05,0.0,board id
3605,0e86d72f2d2ccd05,board id,component image,H05,0.0,board id
3606,4989602f7bcfc6bd,board id,dart board,H05,0.0,board id
3607,0062fb9c026e678f,board id,data file,H05,0.25,board id
3608,4d7c9ff25baacadc,board id,electronic boards,H05,0.25,board id
3609,13b86b0068da2976,board id,following id,H05,0.0,board id
3610,38e3efb648e7326e,board id,following information,H05,0.0,board id
3611,bd06fb50f1696395,board id,id card,H05,0.0,board id
3612,1ce50d9d65757d93,board id,id of board,H05,1.0,board id
3613,107c57a5cb81712f,board id,identification data,H05,0.25,board id
3614,b8230b2bd73c947b,board id,identification information,H05,0.25,board id
3615,6cce18944ce0d687,board id,identifier,H05,0.25,board id
3616,8d2406a3ff3e38c6,board id,image,H05,0.25,board id
3617,9876ee68d990c13e,board id,information,H05,0.25,board id
3618,5342fa927292c33e,board id,keyboard,H05,0.0,board id
3619,38f506678f6989a0,board id,module identification data,H05,0.5,board id
3620,3e02bdc19acda247,board id,pcb id,H05,0.75,board id
3621,897e4acf62cad727,board id,pcb identifier,H05,0.75,board id
3622,3462faaaa8f04e22,board id,peripheral device identifier,H05,0.5,board id
3623,d092176557833340,board id,product data,H05,0.25,board id
3624,ce4c59ecb20be431,board id,product identification information,H05,0.5,board id
3625,6b4768b8cda8fd50,board id,product information,H05,0.25,board id
3626,ab03a336337d6915,board id,production identification information,H05,0.25,board id
3627,027d869093f7073c,board id,production information,H05,0.25,board id
3628,c68854453f00df47,board id,sequence code,H05,0.25,board id
3629,0a05e5c3f779f43b,board id,sequencing code,H05,0.25,board id
3630,2db6ac77290bbff0,board id,serial number,H05,0.25,board id
3631,79a12edaf3216595,board manufacture,assembly,C04,0.25,board manufacture
3632,c5080f1cf0437e97,board manufacture,board,C04,0.25,board manufacture
3633,8ce5d6873194bc72,board manufacture,board construction,C04,0.75,board manufacture
3634,f965922fdc386758,board manufacture,board fabrication,C04,0.75,board manufacture
3635,882e71273b743381,board manufacture,chipboard manufacture,C04,0.5,board manufacture
3636,c144d43f140cc542,board manufacture,circuits,C04,0.25,board manufacture
3637,6703502887d487ef,board manufacture,composition,C04,0.25,board manufacture
3638,f0a9d2e58bf28c1f,board manufacture,construction,C04,0.25,board manufacture
3639,3659656beb03e3e7,board manufacture,crosspiece,C04,0.0,board manufacture
3640,a0f7fb75c7f1a608,board manufacture,custom fabrication companies,C04,0.0,board manufacture
3641,b8a96cefa30425ca,board manufacture,fabricated dna,C04,0.0,board manufacture
3642,0b5a3b95abdf6706,board manufacture,flat piece,C04,0.25,board manufacture
3643,e6507e9e345e7a9b,board manufacture,furniture,C04,0.0,board manufacture
3644,24b7c5b034599f23,board manufacture,genetic construction,C04,0.0,board manufacture
3645,b95f0278c21c080d,board manufacture,manufacture,C04,0.25,board manufacture
